Row_ID,Order_ID,Order_Date,Ship_Date,Shipping_Days,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_Margin_Pct,Order_Year,Order_Month,Discount_Bucket,Profit_Status
6812,CA-2017-156237,2017-09-14,2017-09-15,1,First Class,PS-18760,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.37,2,0.300000011920929,-29.15,-25.71,2017,9,Very High 31-50pct,Loss Making
6813,CA-2017-156237,2017-09-14,2017-09-15,1,First Class,PS-18760,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Aluminum Screw Posts,18.31,4,0.699999988079071,-12.21,-66.67,2017,9,Extreme 50pct+,Loss Making
6814,CA-2017-156237,2017-09-14,2017-09-15,1,First Class,PS-18760,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.94,8,0.200000002980232,4.8,3.75,2017,9,High 21-30pct,Profitable
6815,CA-2017-156237,2017-09-14,2017-09-15,1,First Class,PS-18760,Pamela Stobb,Consumer,Philadelphia,Pennsylvania,East,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17,2,0.699999988079071,-168.82,-70.0,2017,9,Extreme 50pct+,Loss Making
72,CA-2017-114440,2017-09-14,2017-09-17,3,Second Class,TB-21520,Tracy Blumstein,Consumer,Jackson,Michigan,Central,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0.0,8.76,46.0,2017,9,No Discount,Profitable
4430,CA-2017-147725,2017-09-14,2017-09-14,0,Same Day,LT-17110,Liz Thompson,Consumer,Orange,New Jersey,East,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,0.0,18.45,26.0,2017,9,No Discount,Profitable
627,CA-2017-163020,2017-09-15,2017-09-19,4,Standard Class,MO-17800,Meg O'Connel,Home Office,New York City,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,7,0.0,12.09,34.0,2017,9,No Discount,Profitable
439,CA-2017-130043,2017-09-15,2017-09-19,4,Standard Class,BB-11545,Brenda Bowman,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 1897,31.87,8,0.200000002980232,11.55,36.25,2017,9,High 21-30pct,Profitable
903,CA-2017-132353,2017-09-15,2017-09-17,2,First Class,DB-13060,Dave Brooks,Consumer,Chicago,Illinois,Central,Technology,Phones,Avaya 5420 Digital phone,323.98,3,0.200000002980232,20.25,6.25,2017,9,High 21-30pct,Profitable
1538,CA-2017-121888,2017-09-15,2017-09-17,2,Second Class,CL-11890,Carl Ludwig,Consumer,Everett,Massachusetts,East,Technology,Phones,GE DSL Phone Line Filter,39.99,1,0.0,11.6,29.0,2017,9,No Discount,Profitable
1539,CA-2017-121888,2017-09-15,2017-09-17,2,Second Class,CL-11890,Carl Ludwig,Consumer,Everett,Massachusetts,East,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0.0,6.51,40.0,2017,9,No Discount,Profitable
1540,CA-2017-121888,2017-09-15,2017-09-17,2,Second Class,CL-11890,Carl Ludwig,Consumer,Everett,Massachusetts,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3,0.0,203.56,26.0,2017,9,No Discount,Profitable
1541,CA-2017-121888,2017-09-15,2017-09-17,2,Second Class,CL-11890,Carl Ludwig,Consumer,Everett,Massachusetts,East,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,7,0.0,116.39,48.0,2017,9,No Discount,Profitable
6756,CA-2017-124205,2017-09-15,2017-09-19,4,Standard Class,TC-21145,Theresa Coyne,Corporate,Lakewood,New Jersey,East,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.4,5,0.0,18.96,40.0,2017,9,No Discount,Profitable
6757,CA-2017-124205,2017-09-15,2017-09-19,4,Standard Class,TC-21145,Theresa Coyne,Corporate,Lakewood,New Jersey,East,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,4,0.0,143.63,28.0,2017,9,No Discount,Profitable
6758,CA-2017-124205,2017-09-15,2017-09-19,4,Standard Class,TC-21145,Theresa Coyne,Corporate,Lakewood,New Jersey,East,Technology,Phones,Plantronics 81402,395.94,6,0.0,102.94,26.0,2017,9,No Discount,Profitable
6759,CA-2017-124205,2017-09-15,2017-09-19,4,Standard Class,TC-21145,Theresa Coyne,Corporate,Lakewood,New Jersey,East,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0.0,0.0,0.0,2017,9,No Discount,Loss Making
6975,CA-2017-146185,2017-09-15,2017-09-19,4,Standard Class,CC-12145,Charles Crestani,Consumer,Houston,Texas,Central,Office Supplies,Art,Prismacolor Color Pencil Set,31.74,2,0.200000002980232,8.33,26.25,2017,9,High 21-30pct,Profitable
6516,US-2017-116652,2017-09-15,2017-09-19,4,Standard Class,RD-19480,Rick Duston,Consumer,San Francisco,California,West,Furniture,Chairs,"Leather Task Chair, Black",218.35,3,0.200000002980232,0.0,0.0,2017,9,High 21-30pct,Loss Making
6517,US-2017-116652,2017-09-15,2017-09-19,4,Standard Class,RD-19480,Rick Duston,Consumer,San Francisco,California,West,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0.0,105.98,20.0,2017,9,No Discount,Profitable
6518,US-2017-116652,2017-09-15,2017-09-19,4,Standard Class,RD-19480,Rick Duston,Consumer,San Francisco,California,West,Office Supplies,Art,Peel-Off China Markers,99.3,10,0.0,41.71,42.0,2017,9,No Discount,Profitable
6519,US-2017-116652,2017-09-15,2017-09-19,4,Standard Class,RD-19480,Rick Duston,Consumer,San Francisco,California,West,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2,0.0,30.51,28.0,2017,9,No Discount,Profitable
6520,US-2017-116652,2017-09-15,2017-09-19,4,Standard Class,RD-19480,Rick Duston,Consumer,San Francisco,California,West,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.69,1,0.200000002980232,0.84,31.25,2017,9,High 21-30pct,Profitable
6133,CA-2017-145737,2017-09-15,2017-09-20,5,Standard Class,AB-10165,Alan Barnes,Consumer,Lebanon,Tennessee,South,Office Supplies,Paper,Xerox 1893,163.96,5,0.200000002980232,59.44,36.25,2017,9,High 21-30pct,Profitable
5991,US-2017-163300,2017-09-15,2017-09-21,6,Standard Class,ES-14020,Erica Smith,Consumer,Los Angeles,California,West,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.49,7,0.200000002980232,884.06,37.5,2017,9,High 21-30pct,Profitable
5992,US-2017-163300,2017-09-15,2017-09-21,6,Standard Class,ES-14020,Erica Smith,Consumer,Los Angeles,California,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.54,7,0.200000002980232,32.34,8.75,2017,9,High 21-30pct,Profitable
5993,US-2017-163300,2017-09-15,2017-09-21,6,Standard Class,ES-14020,Erica Smith,Consumer,Los Angeles,California,West,Furniture,Chairs,Global Deluxe Steno Chair,184.75,3,0.200000002980232,-20.78,-11.25,2017,9,High 21-30pct,Loss Making
8696,CA-2017-127096,2017-09-15,2017-09-17,2,Second Class,CS-12400,Christopher Schild,Home Office,San Francisco,California,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.9,1,0.200000002980232,11.28,3.75,2017,9,High 21-30pct,Profitable
7735,CA-2017-134418,2017-09-15,2017-09-20,5,Standard Class,GM-14500,Gene McClure,Consumer,Seattle,Washington,West,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0.0,5.22,42.0,2017,9,No Discount,Profitable
7920,CA-2017-139822,2017-09-15,2017-09-21,6,Standard Class,Dp-13240,Dean percer,Home Office,Waterbury,Connecticut,East,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2,0.0,10.81,28.0,2017,9,No Discount,Profitable
7921,CA-2017-139822,2017-09-15,2017-09-21,6,Standard Class,Dp-13240,Dean percer,Home Office,Waterbury,Connecticut,East,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,0.0,10.8,18.0,2017,9,No Discount,Profitable
8045,CA-2017-165008,2017-09-15,2017-09-17,2,Second Class,DO-13645,Doug O'Connell,Consumer,Salt Lake City,Utah,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.06,9,0.200000002980232,106.96,36.25,2017,9,High 21-30pct,Profitable
9961,CA-2017-141446,2017-09-16,2017-09-18,2,Second Class,CL-12700,Craig Leslie,Home Office,Florence,Kentucky,South,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,18.0,1,0.0,3.24,18.0,2017,9,No Discount,Profitable
9337,CA-2017-130715,2017-09-16,2017-09-20,4,Standard Class,CY-12745,Craig Yedwab,Corporate,San Francisco,California,West,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0.0,8.77,49.0,2017,9,No Discount,Profitable
5984,CA-2017-112984,2017-09-16,2017-09-18,2,Second Class,EH-14185,Evan Henry,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1927,20.54,6,0.200000002980232,6.42,31.25,2017,9,High 21-30pct,Profitable
726,CA-2017-144113,2017-09-16,2017-09-20,4,Standard Class,JF-15355,Jay Fein,Consumer,Austin,Texas,Central,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.57,2,0.200000002980232,6.37,36.25,2017,9,High 21-30pct,Profitable
727,CA-2017-144113,2017-09-16,2017-09-20,4,Standard Class,JF-15355,Jay Fein,Consumer,Austin,Texas,Central,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.99,1,0.200000002980232,5.6,10.0,2017,9,High 21-30pct,Profitable
275,CA-2017-118136,2017-09-16,2017-09-17,1,First Class,BB-10990,Barry Blumstein,Corporate,Inglewood,California,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0.0,4.06,46.0,2017,9,No Discount,Profitable
276,CA-2017-118136,2017-09-16,2017-09-17,1,First Class,BB-10990,Barry Blumstein,Corporate,Inglewood,California,West,Office Supplies,Art,Newell 330,5.98,1,0.0,1.55,26.0,2017,9,No Discount,Profitable
3034,CA-2017-134173,2017-09-16,2017-09-21,5,Standard Class,AB-10060,Adam Bellavance,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 231,20.74,4,0.200000002980232,7.26,35.0,2017,9,High 21-30pct,Profitable
3457,CA-2017-136448,2017-09-16,2017-09-18,2,First Class,AS-10090,Adam Shillingsburg,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech Trackman Marble Mouse,71.98,3,0.200000002980232,19.79,27.5,2017,9,High 21-30pct,Profitable
3458,CA-2017-136448,2017-09-16,2017-09-18,2,First Class,AS-10090,Adam Shillingsburg,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.51,3,0.200000002980232,2.25,10.0,2017,9,High 21-30pct,Profitable
3459,CA-2017-136448,2017-09-16,2017-09-18,2,First Class,AS-10090,Adam Shillingsburg,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binder Posts,3.44,2,0.699999988079071,-2.76,-80.0,2017,9,Extreme 50pct+,Loss Making
3460,CA-2017-136448,2017-09-16,2017-09-18,2,First Class,AS-10090,Adam Shillingsburg,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.19,2,0.699999988079071,-412.62,-76.67,2017,9,Extreme 50pct+,Loss Making
3461,CA-2017-136448,2017-09-16,2017-09-18,2,First Class,AS-10090,Adam Shillingsburg,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.98,2,0.200000002980232,14.4,30.0,2017,9,High 21-30pct,Profitable
2652,CA-2017-112515,2017-09-17,2017-09-21,4,Second Class,AS-10225,Alan Schoenberger,Corporate,Provo,Utah,West,Office Supplies,Binders,Avery Non-Stick Binders,10.78,3,0.200000002980232,3.5,32.5,2017,9,High 21-30pct,Profitable
2653,CA-2017-112515,2017-09-17,2017-09-21,4,Second Class,AS-10225,Alan Schoenberger,Corporate,Provo,Utah,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.78,3,0.200000002980232,4.27,36.25,2017,9,High 21-30pct,Profitable
2654,CA-2017-112515,2017-09-17,2017-09-21,4,Second Class,AS-10225,Alan Schoenberger,Corporate,Provo,Utah,West,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.79,49.0,2017,9,No Discount,Profitable
2655,CA-2017-112515,2017-09-17,2017-09-21,4,Second Class,AS-10225,Alan Schoenberger,Corporate,Provo,Utah,West,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3,0.0,77.58,6.0,2017,9,No Discount,Profitable
2656,CA-2017-112515,2017-09-17,2017-09-21,4,Second Class,AS-10225,Alan Schoenberger,Corporate,Provo,Utah,West,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.58,2,0.200000002980232,8.95,35.0,2017,9,High 21-30pct,Profitable
2657,CA-2017-112515,2017-09-17,2017-09-21,4,Second Class,AS-10225,Alan Schoenberger,Corporate,Provo,Utah,West,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.43,25.0,2017,9,No Discount,Profitable
2658,CA-2017-112515,2017-09-17,2017-09-21,4,Second Class,AS-10225,Alan Schoenberger,Corporate,Provo,Utah,West,Office Supplies,Labels,Avery 514,14.4,5,0.0,7.06,49.0,2017,9,No Discount,Profitable
2304,CA-2017-157931,2017-09-17,2017-09-22,5,Second Class,MO-17800,Meg O'Connel,Home Office,Roswell,Georgia,South,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,4,0.0,188.22,26.0,2017,9,No Discount,Profitable
2305,CA-2017-157931,2017-09-17,2017-09-22,5,Second Class,MO-17800,Meg O'Connel,Home Office,Roswell,Georgia,South,Office Supplies,Paper,Easy-staple paper,106.32,3,0.0,49.97,47.0,2017,9,No Discount,Profitable
2268,CA-2017-137470,2017-09-17,2017-09-17,0,Same Day,TP-21415,Tom Prescott,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1984,12.96,2,0.0,6.35,49.0,2017,9,No Discount,Profitable
7450,CA-2017-105669,2017-09-17,2017-09-22,5,Second Class,SJ-20125,Sanjit Jacobs,Home Office,Houston,Texas,Central,Office Supplies,Art,Newell Chalk Holder,9.91,3,0.200000002980232,3.22,32.5,2017,9,High 21-30pct,Profitable
7451,CA-2017-105669,2017-09-17,2017-09-22,5,Second Class,SJ-20125,Sanjit Jacobs,Home Office,Houston,Texas,Central,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.300000011920929,-77.33,-24.29,2017,9,Very High 31-50pct,Loss Making
7452,CA-2017-105669,2017-09-17,2017-09-22,5,Second Class,SJ-20125,Sanjit Jacobs,Home Office,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,5,0.800000011920929,-10.15,-175.0,2017,9,Extreme 50pct+,Loss Making
7453,CA-2017-105669,2017-09-17,2017-09-22,5,Second Class,SJ-20125,Sanjit Jacobs,Home Office,Houston,Texas,Central,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.200000002980232,88.49,6.25,2017,9,High 21-30pct,Profitable
9726,CA-2017-142293,2017-09-17,2017-09-20,3,First Class,SC-20380,Shahid Collister,Consumer,Boise,Idaho,West,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.79,42.0,2017,9,No Discount,Profitable
8878,CA-2017-126928,2017-09-17,2017-09-23,6,Standard Class,GZ-14470,Gary Zandusky,Consumer,Morristown,New Jersey,East,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0,4,0.0,225.6,47.0,2017,9,No Discount,Profitable
8879,CA-2017-126928,2017-09-17,2017-09-23,6,Standard Class,GZ-14470,Gary Zandusky,Consumer,Morristown,New Jersey,East,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0.0,9.53,28.0,2017,9,No Discount,Profitable
7732,CA-2017-140508,2017-09-18,2017-09-21,3,First Class,PA-19060,Pete Armstrong,Home Office,Dallas,Texas,Central,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.85,4,0.200000002980232,35.89,31.25,2017,9,High 21-30pct,Profitable
6890,CA-2017-164756,2017-09-18,2017-09-22,4,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,0.0,26.79,28.0,2017,9,No Discount,Profitable
6891,CA-2017-164756,2017-09-18,2017-09-22,4,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",50.96,7,0.0,24.46,48.0,2017,9,No Discount,Profitable
6892,CA-2017-164756,2017-09-18,2017-09-22,4,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",113.94,3,0.0,34.18,30.0,2017,9,No Discount,Profitable
6893,CA-2017-164756,2017-09-18,2017-09-22,4,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,Office Supplies,Paper,Xerox 1997,25.92,4,0.0,12.44,48.0,2017,9,No Discount,Profitable
6894,CA-2017-164756,2017-09-18,2017-09-22,4,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,Furniture,Furnishings,"Master Caster Door Stop, Gray",20.32,4,0.0,6.91,34.0,2017,9,No Discount,Profitable
6895,CA-2017-164756,2017-09-18,2017-09-22,4,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,2,0.0,119.47,29.0,2017,9,No Discount,Profitable
6896,CA-2017-164756,2017-09-18,2017-09-22,4,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",34.48,2,0.0,10.0,29.0,2017,9,No Discount,Profitable
6897,CA-2017-164756,2017-09-18,2017-09-22,4,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,Office Supplies,Paper,Xerox 1917,244.55,5,0.0,114.94,47.0,2017,9,No Discount,Profitable
5324,CA-2017-134439,2017-09-18,2017-09-23,5,Second Class,TM-21010,Tamara Manning,Consumer,Grand Island,Nebraska,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0.0,7.98,50.0,2017,9,No Discount,Profitable
5412,CA-2017-166856,2017-09-18,2017-09-22,4,Standard Class,TS-21505,Tony Sayre,Consumer,Clovis,New Mexico,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.200000002980232,3.53,35.0,2017,9,High 21-30pct,Profitable
5413,CA-2017-166856,2017-09-18,2017-09-22,4,Standard Class,TS-21505,Tony Sayre,Consumer,Clovis,New Mexico,West,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0.0,8.11,8.0,2017,9,No Discount,Profitable
142,CA-2017-106180,2017-09-18,2017-09-23,5,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Art,Newell 343,8.82,3,0.0,2.38,27.0,2017,9,No Discount,Profitable
143,CA-2017-106180,2017-09-18,2017-09-23,5,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1,47.0,2017,9,No Discount,Profitable
144,CA-2017-106180,2017-09-18,2017-09-23,5,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.98,48.0,2017,9,No Discount,Profitable
760,CA-2017-133333,2017-09-18,2017-09-22,4,Standard Class,BF-11020,Barry Französisch,Corporate,Green Bay,Wisconsin,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.0,10.22,45.0,2017,9,No Discount,Profitable
2823,CA-2017-131016,2017-09-18,2017-09-20,2,First Class,DC-12850,Dan Campbell,Consumer,Arlington,Texas,Central,Office Supplies,Art,Newell 314,8.93,2,0.200000002980232,0.56,6.25,2017,9,High 21-30pct,Profitable
2824,CA-2017-131016,2017-09-18,2017-09-20,2,First Class,DC-12850,Dan Campbell,Consumer,Arlington,Texas,Central,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.58,2,0.200000002980232,-2.97,-6.25,2017,9,High 21-30pct,Loss Making
3913,CA-2017-148068,2017-09-18,2017-09-25,7,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 203,19.44,3,0.0,9.33,48.0,2017,9,No Discount,Profitable
3914,CA-2017-148068,2017-09-18,2017-09-25,7,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,New York City,New York,East,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0.0,3.24,33.0,2017,9,No Discount,Profitable
44,CA-2017-139619,2017-09-19,2017-09-23,4,Standard Class,ES-14080,Erin Smith,Corporate,Melbourne,Florida,South,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.62,2,0.200000002980232,9.56,10.0,2017,9,High 21-30pct,Profitable
6119,CA-2017-143378,2017-09-19,2017-09-25,6,Standard Class,JR-16210,Justin Ritter,Corporate,Springfield,Oregon,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.98,3,0.200000002980232,19.2,10.0,2017,9,High 21-30pct,Profitable
6120,CA-2017-143378,2017-09-19,2017-09-25,6,Standard Class,JR-16210,Justin Ritter,Corporate,Springfield,Oregon,West,Office Supplies,Art,Peel-Off China Markers,23.83,3,0.200000002980232,6.55,27.5,2017,9,High 21-30pct,Profitable
6121,CA-2017-143378,2017-09-19,2017-09-25,6,Standard Class,JR-16210,Justin Ritter,Corporate,Springfield,Oregon,West,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.22,8,0.200000002980232,61.38,15.0,2017,9,High 21-30pct,Profitable
6122,CA-2017-143378,2017-09-19,2017-09-25,6,Standard Class,JR-16210,Justin Ritter,Corporate,Springfield,Oregon,West,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.59,2,0.699999988079071,-128.24,-176.67,2017,9,Extreme 50pct+,Loss Making
6971,CA-2017-153822,2017-09-19,2017-09-25,6,Standard Class,AB-10105,Adrian Barton,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,Akro Stacking Bins,12.62,2,0.200000002980232,-2.52,-20.0,2017,9,High 21-30pct,Loss Making
6972,CA-2017-153822,2017-09-19,2017-09-25,6,Standard Class,AB-10105,Adrian Barton,Consumer,Phoenix,Arizona,West,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.58,2,0.200000002980232,4.48,5.0,2017,9,High 21-30pct,Profitable
6973,CA-2017-153822,2017-09-19,2017-09-25,6,Standard Class,AB-10105,Adrian Barton,Consumer,Phoenix,Arizona,West,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.200000002980232,29.5,6.25,2017,9,High 21-30pct,Profitable
6974,CA-2017-153822,2017-09-19,2017-09-25,6,Standard Class,AB-10105,Adrian Barton,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,Plastic Binding Combs,18.18,4,0.699999988079071,-13.94,-76.67,2017,9,Extreme 50pct+,Loss Making
6721,CA-2017-102974,2017-09-19,2017-09-24,5,Standard Class,DP-13105,Dave Poirier,Corporate,Los Angeles,California,West,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,0.0,31.49,21.0,2017,9,No Discount,Profitable
6722,CA-2017-102974,2017-09-19,2017-09-24,5,Standard Class,DP-13105,Dave Poirier,Corporate,Los Angeles,California,West,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0.0,6.06,26.0,2017,9,No Discount,Profitable
6723,CA-2017-102974,2017-09-19,2017-09-24,5,Standard Class,DP-13105,Dave Poirier,Corporate,Los Angeles,California,West,Office Supplies,Art,Newell 33,16.74,3,0.0,4.85,29.0,2017,9,No Discount,Profitable
6770,CA-2017-139787,2017-09-19,2017-09-23,4,Standard Class,JP-16135,Julie Prescott,Home Office,Columbus,Georgia,South,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0.0,13.45,38.0,2017,9,No Discount,Profitable
6490,US-2017-148866,2017-09-19,2017-09-24,5,Standard Class,JM-15535,Jessica Myrick,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 228,32.4,5,0.0,15.55,48.0,2017,9,No Discount,Profitable
7791,CA-2017-160801,2017-09-19,2017-09-19,0,Same Day,FG-14260,Frank Gastineau,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.84,3,0.699999988079071,-3.39,-70.0,2017,9,Extreme 50pct+,Loss Making
6091,CA-2017-100111,2017-09-20,2017-09-26,6,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,East,Furniture,Chairs,Hon Valutask Swivel Chairs,272.65,3,0.100000001490116,18.18,6.67,2017,9,Medium 11-20pct,Profitable
6092,CA-2017-100111,2017-09-20,2017-09-26,6,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,East,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0.0,95.76,45.0,2017,9,No Discount,Profitable
6093,CA-2017-100111,2017-09-20,2017-09-26,6,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,East,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0.0,18.1,47.0,2017,9,No Discount,Profitable
6094,CA-2017-100111,2017-09-20,2017-09-26,6,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,East,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0.0,21.79,30.0,2017,9,No Discount,Profitable
6095,CA-2017-100111,2017-09-20,2017-09-26,6,Standard Class,SV-20365,Seth Vernon,Consumer,New York City,New York,East,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0.0,12.71,28.0,2017,9,No Discount,Profitable
